IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",96,"2045",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-56000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",96,"2045",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",18274
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",96,"2045",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",92000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",97,"2046",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-59000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",97,"2046",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17657
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",97,"2046",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",96000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",98,"2047",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-59000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",98,"2047",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",17193
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",98,"2047",6,"95% upper bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",96000
65,"Total net-migration","Total net number of migrants","World Population Prospects",2024,"United Nations Population Division",40,"Austria","AT","AUT",99,"2048",1,"95% lower bound",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-55000
